iteration,batch,batch_loss,epoch_loss,elapsed_time
12,3100,1.1023111,1.0221362,58086.42
12,3150,0.8840728,1.0218776,58129.25
12,3200,1.161735,1.0222901,58172.01
12,3250,1.0868981,1.0226352,58214.47
12,3300,1.0174975,1.0227451,58257.34
12,3350,1.1760128,1.0230136,58299.93
12,3400,1.0938572,1.0230833,58342.91
12,3450,1.1074953,1.023562,58385.22
12,3500,0.9943403,1.0235074,58427.24
12,3550,1.0075045,1.0235431,58468.79
12,3600,0.97002405,1.0234637,58512.75
12,3650,1.1095349,1.0234656,58555.64
12,3700,1.0777304,1.0237736,58598.85
12,3750,1.0800819,1.0238755,58641.16
12,3800,1.0004145,1.02417,58683.46
12,3850,1.1826546,1.0242125,58724.99
12,3900,1.1785314,1.0245206,58767.87
12,3950,1.0187613,1.024224,58810.57
12,4000,1.1975918,1.0242847,58857.81
12,4050,1.2400541,1.0243723,58901.37
12,4100,1.181549,1.0245275,58943.63
12,4150,0.9480246,1.0246681,58985.82
12,4200,1.3084676,1.0251554,59028.01
12,4250,1.0803627,1.0249711,59071.24
12,4300,1.1280138,1.0253906,59114.42
12,4350,0.7446263,1.025681,59156.79
12,4400,1.1912061,1.0258491,59199.73
12,4450,0.9160333,1.0257438,59242.45
12,4500,1.2405119,1.0258223,59284.31
12,4550,0.8115766,1.0255619,59327.71
12,4600,1.2070934,1.0257651,59369.67
12,4650,1.1711128,1.0257387,59412.33
12,4700,1.0161899,1.0258018,59454.24
12,4750,1.0965687,1.0259064,59496.68
12,4800,0.9926717,1.0262512,59539.6
12,4850,0.76492614,1.0261593,59582.23
12,4900,1.0411664,1.026332,59624.15
12,4950,0.9687417,1.0264786,59666.14
12,5000,1.1487153,1.0265353,59709.2
12,5050,1.036195,1.0264491,59752.38
12,5100,1.1390195,1.026523,59794.46
12,5150,1.132561,1.0264918,59840.61
12,5200,0.9041337,1.0265694,59886.08
12,5250,0.78293544,1.0267025,59928.43
12,5300,1.1662744,1.0267358,59971.56
12,5350,1.0621333,1.0267532,60015.08
12,5400,1.1760527,1.0264243,60057.07
12,5450,0.92139006,1.0265951,60099.33
12,5500,0.8927649,1.0264943,60141.63
12,5550,1.0074929,1.0264497,60185.45
13,0,1.1785243,1.1785243,60255.29
13,50,1.046207,0.9924518,60299.36
13,100,1.0467856,0.9887156,60341.81
13,150,1.1168509,0.97699296,60385.16
13,200,1.059799,0.9767437,60427.64
13,250,0.98773396,0.9797199,60469.88
13,300,0.9147063,0.9774819,60512.12
13,350,1.2544606,0.97883505,60553.88
13,400,1.1360071,0.98126984,60596.95
13,450,1.1320547,0.98568416,60638.76
13,500,0.9388954,0.98686314,60680.56
13,550,0.8812101,0.9885112,60723.21
13,600,0.81954014,0.9892939,60766.15
13,650,1.0928109,0.9912679,60807.94
13,700,1.0105691,0.99015105,60856.21
13,750,0.8897869,0.99041945,60898.46
13,800,1.1545378,0.9903735,60940.77
13,850,1.2220287,0.99277174,60984.3
13,900,1.041582,0.9921737,61026.89
13,950,0.9119084,0.9929745,61076.73
13,1000,0.95346856,0.993787,61122.03
13,1050,1.0856928,0.99516875,61164.46
13,1100,1.0301574,0.99629456,61206.68
13,1150,1.0080733,0.9955711,61248.6
13,1200,1.1278455,0.9959171,61292.18
13,1250,0.8539963,0.9965194,61334.25
13,1300,1.0830517,0.996692,61376.23
13,1350,1.0940124,0.99741673,61419.58
13,1400,0.9257492,0.9972392,61461.3
13,1450,1.0924964,0.9975061,61504.88
13,1500,0.9642794,0.99800164,61546.95
13,1550,1.0033512,0.9980834,61588.93
13,1600,0.9333614,0.99864113,61634.06
13,1650,0.8902164,0.99871814,61675.86
13,1700,1.2343426,0.99992925,61718.91
13,1750,0.9687531,0.99902314,61760.65
13,1800,0.91115916,0.9995211,61803.46
13,1850,1.0848838,1.0000582,61852.83
13,1900,1.1121222,1.0008075,61895.68
13,1950,1.0031332,1.0009793,61937.87
13,2000,0.90594006,1.0009588,61980.36
13,2050,1.0631176,1.0012279,62023.18
13,2100,0.9535965,1.0011522,62066.36
13,2150,1.1432252,1.0014684,62109.09
13,2200,1.1103249,1.001749,62153.7
13,2250,1.0569912,1.0024178,62197.06
13,2300,0.9725846,1.003141,62239.51
13,2350,0.9390698,1.0034398,62281.69
13,2400,1.1749177,1.0037405,62324.02
13,2450,0.9183718,1.0039287,62366.57
13,2500,1.0182608,1.0041611,62408.74
13,2550,0.96167487,1.0038177,62451.38
13,2600,0.91902834,1.0037602,62494.3
13,2650,1.0887036,1.0036546,62536.25
13,2700,1.0583447,1.0038211,62578.06
13,2750,0.8954599,1.0046486,62620.28
13,2800,0.87843597,1.0050257,62663.32
13,2850,1.1731641,1.0050098,62705.52
13,2900,0.99937963,1.0050464,62748.24
13,2950,1.017165,1.0046699,62790.58
13,3000,0.9271142,1.0048244,62836.18
13,3050,0.812666,1.0050281,62880.41
13,3100,1.1464398,1.0051712,62922.92
13,3150,1.110349,1.0051873,62967.23
13,3200,0.9693111,1.0048406,63009.53
13,3250,1.0028236,1.0048685,63052.38
13,3300,0.950564,1.0048852,63095.39
13,3350,1.1793514,1.0048467,63137.82
13,3400,1.1515074,1.0050489,63180.41
13,3450,1.0144216,1.0051259,63222.64
13,3500,1.0466028,1.0054022,63265.18
13,3550,1.11481,1.005574,63307.35
13,3600,0.91306424,1.0059698,63349.31
13,3650,0.94572985,1.006296,63392.31
13,3700,0.9911704,1.006642,63434.66
13,3750,0.9338037,1.0067766,63476.91
13,3800,0.9383392,1.0066909,63519.13
13,3850,1.0519897,1.0067184,63561.45
13,3900,0.9497837,1.0068561,63603.65
13,3950,0.8753966,1.0069743,63646.02
13,4000,0.85535413,1.0073503,63688.05
13,4050,0.8608908,1.0075623,63730.34
13,4100,1.1573586,1.0078223,63772.57
13,4150,1.1293783,1.0079557,63815.29
13,4200,1.0057628,1.0077688,63863.49
13,4250,1.1467189,1.0078388,63905.72
13,4300,0.98951375,1.0080347,63949.41
13,4350,1.0668623,1.0080863,63993.1
13,4400,1.1081655,1.0084072,64035.3
13,4450,0.9257171,1.0085236,64079.31
13,4500,1.1840427,1.0088557,64121.14
13,4550,1.0581667,1.0089484,64163.35
13,4600,0.769969,1.0091261,64206.49
13,4650,0.951489,1.0094359,64248.75
13,4700,1.0372953,1.0094233,64290.67
13,4750,1.0126269,1.0094352,64332.35
13,4800,0.9641541,1.0094266,64375.8
13,4850,1.1199945,1.009428,64417.6
13,4900,0.8640725,1.0094825,64459.38
13,4950,1.0338287,1.0100473,64502.08
13,5000,1.1205528,1.0101938,64544.28
13,5050,0.9116585,1.0104052,64586.15
13,5100,0.9671396,1.0106345,64629.48
13,5150,1.0786836,1.0105323,64671.8
13,5200,1.0312359,1.0105777,64714.97
13,5250,1.0561426,1.0107565,64757.31
13,5300,1.0393398,1.0108397,64799.03
13,5350,0.9942627,1.0110333,64847.02
13,5400,0.8637595,1.011154,64889.73
13,5450,1.0027875,1.0110592,64932.02
13,5500,0.9041488,1.0113572,64974.66
13,5550,1.0975137,1.0117162,65018.55
14,0,0.96700156,0.96700156,65089.02
14,50,1.043863,0.97345936,65132.17
14,100,1.0264964,0.9785352,65174.96
14,150,0.9424185,0.9770923,65217.7
14,200,1.0469706,0.9758381,65260.43
14,250,1.0700052,0.97617257,65304.33
14,300,0.96681213,0.9741075,65346.83
14,350,1.0803325,0.9800199,65389.54
14,400,0.97599906,0.9811857,65432.57
14,450,1.1319939,0.9804335,65475.06
14,500,0.97093236,0.9796362,65517.66
14,550,0.7190752,0.98184884,65563.63
14,600,0.9495746,0.9824679,65612.4
14,650,0.9261379,0.9846583,65654.6
14,700,1.0467358,0.9855076,65699.16
14,750,0.9486923,0.9847906,65741.39
14,800,0.8196671,0.98457444,65786.02
14,850,0.91055167,0.9858162,65831.06
14,900,1.1140225,0.9868913,65875.9
14,950,0.97554886,0.9867964,65918.43
14,1000,0.908284,0.98617727,65961.95
14,1050,0.9919969,0.98541963,66004.47
14,1100,1.0446677,0.986541,66047.37
14,1150,1.0864699,0.9870536,66090.04
14,1200,0.91276586,0.98654604,66133.17
14,1250,0.88125694,0.9863401,66175.05
14,1300,0.94542766,0.98701286,66217.13
14,1350,0.96256727,0.9887185,66260.19
14,1400,1.1006694,0.98869205,66302.7
14,1450,0.89251375,0.9879956,66344.68
14,1500,0.9847335,0.98787576,66387.64
14,1550,1.0211699,0.98809385,66430.17
14,1600,0.84957635,0.9882678,66472.15
14,1650,1.0475851,0.98890275,66514.45
14,1700,0.8783364,0.9894006,66557.37
14,1750,1.045435,0.98954016,66599.7
14,1800,0.9122801,0.98978704,66642.23
14,1850,1.0279788,0.9901361,66684.84
14,1900,1.0504243,0.9901527,66726.63
14,1950,0.9224928,0.9904791,66770.21
14,2000,1.0519371,0.99118966,66812.19
14,2050,1.0645931,0.9918347,66859.76
14,2100,0.6822263,0.9916079,66903.43
14,2150,0.9722433,0.9920237,66945.53
14,2200,0.901477,0.9918179,66989.6
14,2250,0.9275787,0.99194217,67032.76
14,2300,1.1960021,0.99207926,67075.36
14,2350,0.99921155,0.9922712,67117.56
14,2400,0.9743138,0.9924474,67160.11
14,2450,0.96849096,0.9925078,67202.5
14,2500,1.0959872,0.9922908,67245.28
14,2550,0.7935812,0.9924109,67288.78
14,2600,1.0984286,0.9926874,67331.25
14,2650,0.906318,0.9928706,67373.25
14,2700,1.0489749,0.99311733,67414.87
14,2750,0.96883684,0.9930902,67457.91
14,2800,0.98009914,0.9937053,67499.77
14,2850,0.8733775,0.99363625,67542.66
14,2900,0.92929554,0.99370325,67586.52
14,2950,0.9578246,0.9941235,67628.88
14,3000,1.0305282,0.99398875,67670.19
14,3050,0.9110297,0.9936557,67713.2
14,3100,1.0427167,0.99369085,67755.31
14,3150,1.089658,0.9938167,67797.47
14,3200,1.0586078,0.9940836,67845.04
14,3250,0.8486184,0.9944439,67888.07
14,3300,1.2262571,0.9949092,67930.13
14,3350,0.81119955,0.9951991,67972.55
14,3400,0.89397305,0.9953948,68015.95
14,3450,0.9961562,0.9957439,68058.93
14,3500,0.951667,0.9955276,68101.57
14,3550,0.9714087,0.9958856,68145.28
14,3600,0.89848965,0.9959446,68187.74
14,3650,0.86441606,0.9959416,68230.69
14,3700,1.1147499,0.99617577,68273.65
14,3750,1.009372,0.99638987,68315.9
14,3800,0.86011136,0.996632,68358.73
14,3850,0.90676737,0.99664074,68400.64
14,3900,1.158113,0.99678844,68443.57
14,3950,1.1306263,0.99696255,68486.38
14,4000,0.97955126,0.9969597,68529.51
14,4050,0.9936029,0.9972406,68571.88
14,4100,1.2573476,0.9974312,68613.9
14,4150,0.8666365,0.99774396,68655.97
14,4200,0.9747989,0.9973644,68698.34
14,4250,0.9890599,0.9976037,68740.56
14,4300,0.911255,0.997725,68783.63
14,4350,1.052978,0.997792,68830.41
14,4400,0.973722,0.99809283,68875.33
14,4450,0.9309759,0.9978493,68917.46
14,4500,0.95750135,0.9978351,68959.78
14,4550,0.871354,0.99795204,69003.32
14,4600,0.9736977,0.9979766,69045.91
14,4650,0.83799744,0.99802274,69089.0
14,4700,1.0284064,0.9980604,69131.12
14,4750,1.0330158,0.99809253,69172.71
14,4800,0.9526463,0.9981429,69215.39
14,4850,1.0581223,0.99852914,69257.66
14,4900,1.0890884,0.9986847,69299.36
14,4950,0.9945092,0.9987792,69341.94
14,5000,1.1344105,0.99899113,69385.33
14,5050,0.8976265,0.9986412,69430.05
14,5100,0.90887016,0.99885595,69471.89
14,5150,0.783406,0.99876994,69515.33
14,5200,0.9768498,0.99894685,69558.0
14,5250,0.96018434,0.99900705,69600.3
14,5300,0.95617735,0.9989433,69642.36
14,5350,0.99574083,0.9989362,69685.15
14,5400,1.0629375,0.99888885,69726.9
14,5450,0.8146585,0.9989688,69768.58
14,5500,0.96680236,0.9990726,69812.41
14,5550,0.8308195,0.99900794,69859.52
15,0,0.69415975,0.69415975,69929.42
15,50,1.1704271,0.92561466,69972.44
15,100,0.96167,0.939194,70015.69
15,150,1.0298569,0.94909346,70058.98
15,200,0.9389118,0.95295763,70100.69
15,250,1.0393456,0.95737064,70142.81
15,300,1.0126839,0.96218395,70186.53
15,350,0.947965,0.9611366,70228.81
15,400,0.9390901,0.9661381,70271.3
15,450,0.946373,0.9683908,70314.82
15,500,1.0150421,0.96865183,70357.0
15,550,1.0106533,0.9682934,70399.09
15,600,0.95153666,0.96843225,70442.22
15,650,0.95709693,0.96802807,70484.11
15,700,0.9094734,0.9684181,70526.92
15,750,1.1812024,0.9712895,70569.03
15,800,1.0242906,0.9705059,70611.94
15,850,0.9942616,0.97023535,70655.07
15,900,0.8304343,0.9704072,70697.24
15,950,1.0195249,0.9715145,70739.42
15,1000,0.9298364,0.9713692,70782.48
15,1050,0.9555546,0.97222126,70828.85
15,1100,0.93720895,0.9738696,70873.03
15,1150,0.9411197,0.9750998,70915.73
15,1200,0.86979985,0.976282,70958.62
15,1250,0.8049938,0.9765853,71001.87
15,1300,1.0347776,0.9772,71044.28
15,1350,1.0576377,0.9767744,71086.3
15,1400,0.9603287,0.9773655,71129.71
15,1450,1.0495298,0.9768058,71172.92
15,1500,0.9149469,0.97688514,71215.8
15,1550,1.2189589,0.9778446,71258.9
15,1600,1.0931971,0.9773288,71301.69
15,1650,0.9847279,0.9768848,71343.67
15,1700,0.94295216,0.97741115,71386.0
15,1750,0.7863356,0.97761947,71428.74
15,1800,0.75795305,0.9775723,71470.3
15,1850,0.9467325,0.97816014,71513.79
15,1900,0.95404065,0.978459,71556.16
15,1950,1.1613051,0.9786979,71597.9
15,2000,1.15377,0.97852534,71640.27
15,2050,0.8442553,0.97882617,71682.42
15,2100,0.79810786,0.97913176,71724.26
15,2150,0.91799,0.9789551,71767.16
15,2200,0.99653184,0.97849876,71810.09
15,2250,1.0789627,0.9787087,71857.69
15,2300,1.0592653,0.9784441,71901.2
15,2350,1.1093668,0.97881126,71943.49
15,2400,0.88488317,0.97925854,71986.24
15,2450,0.92742497,0.979614,72027.99
15,2500,0.9892262,0.98004246,72073.09
15,2550,1.09333,0.98011017,72112.65
15,2600,1.0164995,0.980364,72149.89
15,2650,0.9937268,0.9805994,72192.2
15,2700,0.8961054,0.9806522,72224.87
15,2750,0.9288154,0.9807153,72261.29
15,2800,0.9229978,0.9808607,72297.5
15,2850,0.7827941,0.98085326,72334.67
15,2900,1.2614365,0.981005,72370.61
15,2950,1.0556086,0.9812111,72407.86
15,3000,1.0348135,0.9813511,72444.32
15,3050,0.95342994,0.98108745,72481.08
15,3100,1.1900747,0.9813229,72517.42
15,3150,0.95830774,0.9818217,72553.81
15,3200,0.8803308,0.9819844,72593.59
15,3250,1.0955803,0.982131,72631.68
15,3300,0.8825425,0.98216856,72669.69
15,3350,0.9136909,0.9823654,72707.47
15,3400,0.8991654,0.9827155,72744.89
15,3450,0.87015826,0.9829787,72780.23
15,3500,1.0483117,0.98334265,72823.94
15,3550,0.8314955,0.98308617,72869.47
15,3600,0.86588717,0.98310995,72907.81
15,3650,1.1470087,0.98326474,72946.31
15,3700,1.0131838,0.98322207,72987.03
15,3750,1.0703831,0.98296887,73026.91
15,3800,0.7847252,0.9833346,73070.09
15,3850,1.1178842,0.98340225,73104.77
15,3900,1.2557526,0.9830267,73144.01
15,3950,0.91279024,0.98321587,73179.37
15,4000,1.1074638,0.9835708,73214.41
15,4050,0.9015641,0.9837034,73251.44
15,4100,1.0914448,0.98400253,73290.31
15,4150,0.89826334,0.98383737,73330.69
15,4200,1.108294,0.98382765,73371.31
15,4250,1.0494025,0.9839577,73420.69
15,4300,1.0592353,0.9839418,73466.5
15,4350,0.9722694,0.9841674,73514.66
15,4400,1.0861201,0.984379,73567.02
15,4450,0.90749115,0.9843408,73616.8
15,4500,0.86921346,0.9842628,73666.31
15,4550,0.9423556,0.98420656,73713.22
15,4600,1.0474797,0.9843959,73756.48
15,4650,0.9723641,0.9843092,73798.79
15,4700,1.0807028,0.9845947,73846.57
15,4750,0.9920131,0.9846525,73893.28
15,4800,0.9583727,0.98474115,73946.6
15,4850,0.90751934,0.9849109,73997.37
15,4900,0.944954,0.9850254,74045.7
15,4950,1.1831858,0.98542494,74103.15
15,5000,1.1530465,0.98575586,74147.44
15,5050,0.9564985,0.98593915,74192.78
15,5100,1.138983,0.98630667,74243.64
15,5150,0.9216254,0.9864368,74294.27
15,5200,0.82891446,0.9865281,74340.47
15,5250,0.9814588,0.98671496,74384.02
15,5300,1.0066977,0.9865503,74433.58
15,5350,1.0411675,0.986557,74487.43
15,5400,1.0708559,0.9866876,74537.13
15,5450,1.1501017,0.98700494,74587.98
15,5500,0.97274923,0.98714775,74638.63
15,5550,0.8859298,0.9872505,74686.36
16,0,0.8735464,0.8735464,74771.31
16,50,1.0196283,0.97524166,74824.41
16,100,0.95903873,0.9612503,74881.19
16,150,1.0475479,0.95727324,74933.61
16,200,0.90955126,0.9560503,74984.29
16,250,0.89014447,0.95661837,75029.62
16,300,1.01438,0.95963365,75073.85
16,350,1.0344479,0.961471,75122.48
16,400,1.0538901,0.96014243,75170.09
16,450,0.8656101,0.9592311,75212.55
16,500,1.0940742,0.9570163,75255.6
16,550,0.7739342,0.9581616,75300.5
16,600,0.91910803,0.95840347,75350.17
16,650,0.95334864,0.9594831,75399.73
16,700,0.8964267,0.96076196,75449.03
16,750,0.87578344,0.962888,75498.25
16,800,0.98955643,0.9620177,75548.38
16,850,0.982825,0.96163636,75598.6
16,900,1.1663119,0.9613851,75647.92
16,950,0.8196652,0.96184886,75697.74
16,1000,0.91494215,0.96269274,75746.53
16,1050,0.9869288,0.962659,75796.74
16,1100,0.96146375,0.962548,75848.77
16,1150,0.9999018,0.9625398,75899.11
16,1200,1.0008647,0.96304137,75949.76
16,1250,0.85562307,0.9640032,75999.54
16,1300,0.97832394,0.96372324,76048.77
16,1350,1.1503541,0.96380496,76099.06
16,1400,0.91616994,0.96317494,76148.73
16,1450,0.95586395,0.96319246,76199.06
16,1500,0.9631951,0.96300465,76249.71
16,1550,0.898052,0.9627734,76298.63
16,1600,0.8896801,0.96339506,76347.44
16,1650,0.9941159,0.9634477,76398.03
16,1700,0.94628835,0.96394944,76447.13
16,1750,0.908049,0.96395963,76497.61
16,1800,0.94966304,0.9641163,76546.96
16,1850,0.822971,0.96379966,76596.51
16,1900,0.94975114,0.96346855,76645.43
16,1950,1.0768948,0.96371794,76695.97
16,2000,0.96982557,0.96409136,76745.37
16,2050,0.8793874,0.96414596,76794.38
16,2100,1.1966082,0.9645561,76846.88
16,2150,1.1325015,0.96483773,76897.71
16,2200,1.0291085,0.96556485,76947.11
16,2250,0.8865214,0.9654088,76996.49
16,2300,0.97471136,0.9655103,77045.78
16,2350,1.1819515,0.96543866,77094.63
16,2400,0.9499327,0.9660017,77145.57
16,2450,1.0675343,0.96568286,77194.49
16,2500,0.97757554,0.9659021,77245.43
16,2550,0.8821307,0.9663083,77294.89
16,2600,0.95150703,0.966497,77344.77
16,2650,0.85883236,0.9668415,77394.39
16,2700,0.87177986,0.9669742,77443.31
16,2750,0.88549,0.96719843,77493.54
16,2800,0.94990385,0.9671849,77542.64
16,2850,0.9844019,0.96757835,77591.68
16,2900,1.0200925,0.9681769,77641.25
16,2950,0.9545527,0.9688928,77689.98
16,3000,0.8386368,0.9686905,77739.21
16,3050,1.1656697,0.9694322,77788.52
16,3100,0.8295871,0.96952754,77840.55
16,3150,0.9069309,0.969681,77891.8
16,3200,1.0181434,0.9698775,77941.84
16,3250,0.90661585,0.97044015,77991.37
16,3300,0.9805181,0.9704869,78041.06
16,3350,1.0062374,0.97070545,78090.78
16,3400,0.9294292,0.97105575,78139.78
16,3450,1.0371114,0.97098047,78188.84
16,3500,1.0109016,0.97085816,78238.38
16,3550,0.9452789,0.9709303,78287.83
16,3600,1.0779458,0.97162277,78337.83
16,3650,0.9889385,0.97191375,78389.01
16,3700,0.8957456,0.9718239,78438.27
16,3750,1.2238412,0.9719939,78487.91
16,3800,1.026295,0.971933,78536.68
16,3850,1.0024118,0.9720062,78585.39
16,3900,0.817451,0.9722415,78634.02
16,3950,0.98016125,0.97207737,78684.17
16,4000,1.1401756,0.9722835,78733.23
16,4050,1.1847026,0.97221535,78782.91
16,4100,0.87948376,0.9720696,78833.88
16,4150,1.128935,0.97240585,78885.83
16,4200,0.9986317,0.97245806,78936.14
16,4250,1.1051975,0.9725405,78985.27
16,4300,0.88759977,0.97247756,79034.64
16,4350,0.8440819,0.9724695,79083.67
16,4400,1.326364,0.9727111,79133.61
16,4450,0.8747176,0.9729964,79182.9
16,4500,0.8039924,0.9729447,79232.7
16,4550,0.8974606,0.97301954,79281.57
16,4600,0.9980066,0.97321427,79331.28
16,4650,1.0822191,0.97338337,79382.94
16,4700,1.0852333,0.9734493,79432.32
16,4750,0.95948887,0.97360957,79482.33
16,4800,1.0040165,0.9737283,79531.34
16,4850,1.1077664,0.97387147,79580.17
16,4900,1.1495864,0.97379243,79630.69
16,4950,0.89305055,0.97383255,79679.65
16,5000,1.0199949,0.97386307,79729.23
16,5050,0.9445239,0.9738772,79778.44
16,5100,0.92058724,0.97394973,79828.27
16,5150,1.005685,0.97410315,79880.93
16,5200,0.8469565,0.97437596,79932.58
16,5250,1.1109116,0.97469825,79982.79
16,5300,0.9022123,0.9748129,80033.12
16,5350,0.9438358,0.9749203,80082.02
16,5400,1.0004585,0.9748657,80131.46
16,5450,0.89640105,0.975121,80181.85
16,5500,0.850976,0.97577786,80231.94
16,5550,1.1726377,0.97583365,80280.82
17,0,0.73065585,0.73065585,80362.39
17,50,0.9974941,0.92383313,80411.25
17,100,0.92404747,0.9404916,80461.17
17,150,0.7544106,0.9351599,80509.87
17,200,1.0309336,0.9418557,80558.95
17,250,0.81142575,0.9427946,80608.63
17,300,0.9030144,0.9446304,80658.94
17,350,0.8502402,0.9420189,80708.19
17,400,0.8382623,0.9388901,80757.05
17,450,0.9660517,0.94015115,80807.76
17,500,1.1383004,0.94073725,80861.89
17,550,0.918627,0.9402115,80911.2
17,600,1.1564195,0.94501024,80961.68
17,650,1.0500982,0.9478118,81011.91
17,700,0.89318454,0.948105,81060.85
17,750,0.87641084,0.94866633,81111.78
17,800,0.9213562,0.94906193,81161.14
17,850,0.97694045,0.94617444,81211.64
17,900,1.2453979,0.9473354,81261.05
17,950,0.87728715,0.94726825,81310.34
17,1000,0.9096229,0.9481318,81360.46
17,1050,0.8849044,0.95012826,81410.16
17,1100,0.7684303,0.9499682,81459.06
17,1150,0.9542017,0.94989455,81508.99
17,1200,0.93646866,0.95002437,81558.64
17,1250,1.0154352,0.9516786,81607.74
17,1300,0.905362,0.9523331,81657.98
17,1350,1.1095364,0.95179033,81707.37
17,1400,0.9936287,0.9515775,81755.85
17,1450,0.87224054,0.952934,81806.2
17,1500,0.855711,0.9532368,81859.67
17,1550,0.98532873,0.95293343,81908.89
17,1600,0.98852473,0.9531698,81961.1
17,1650,1.0734262,0.9535086,82009.8
17,1700,0.8267726,0.95329696,82058.77
17,1750,0.8584749,0.9529212,82109.14
17,1800,0.98878175,0.95264095,82158.92
17,1850,1.0749803,0.9528473,82208.43
17,1900,0.8430622,0.952077,82257.4
17,1950,0.8485766,0.95217395,82305.86
17,2000,1.0455106,0.95201385,82354.98
17,2050,0.7351563,0.9522082,82406.79
17,2100,0.7851556,0.9523247,82456.15
17,2150,1.0037572,0.9528929,82506.03
17,2200,0.9402844,0.9530752,82554.98
17,2250,1.1439008,0.9539593,82604.21
17,2300,0.9727983,0.95448005,82654.21
17,2350,0.83413315,0.9550441,82703.99
17,2400,1.0911016,0.95475,82754.73
17,2450,0.98098254,0.9547804,82803.53
17,2500,0.9370163,0.9551684,82858.9
17,2550,0.88192207,0.95532763,82908.86
17,2600,1.2692453,0.9560215,82958.22
17,2650,1.126483,0.9559403,83007.82
17,2700,0.74771583,0.95610714,83058.36
17,2750,1.013394,0.9564125,83107.86
17,2800,0.88738006,0.95672756,83157.12
17,2850,0.8621269,0.9568014,83207.04
17,2900,0.970362,0.95686144,83256.39
17,2950,0.9475477,0.9570989,83305.1
17,3000,0.8318138,0.95713514,83355.89
17,3050,0.8909691,0.9571652,83405.08
17,3100,0.9757879,0.9569059,83454.44
17,3150,0.8515011,0.9568031,83504.15
17,3200,1.0344164,0.9570996,83552.98
17,3250,0.9855498,0.95762694,83602.81
17,3300,0.8963041,0.9579042,83652.36
17,3350,0.93137765,0.9576802,83702.1
17,3400,0.8733475,0.957704,83753.04
17,3450,0.9116808,0.9579148,83802.65
17,3500,0.8967953,0.95806515,83857.25
17,3550,0.8531914,0.9584758,83907.18
17,3600,0.94820064,0.9588176,83957.13
17,3650,1.1086602,0.95934963,84007.49
17,3700,0.8097978,0.9594078,84056.62
17,3750,1.0741274,0.95952815,84107.28
17,3800,1.0633289,0.959589,84156.93
17,3850,1.0958582,0.96004575,84205.91
17,3900,0.9237827,0.9597972,84256.63
17,3950,1.0402551,0.9601327,84307.16
17,4000,0.9266659,0.9603858,84358.04
17,4050,0.9611925,0.9607531,84409.59
17,4100,1.0130768,0.96101683,84457.93
17,4150,1.1597855,0.9613155,84510.48
17,4200,0.9268354,0.96152925,84566.65
17,4250,0.91245246,0.9615089,84621.32
17,4300,1.0525857,0.96151286,84673.27
17,4350,0.87912774,0.9617197,84721.61
17,4400,1.0367734,0.9620641,84770.89
17,4450,1.0606536,0.9619561,84822.43
17,4500,1.0297477,0.96210074,84875.97
17,4550,0.95681214,0.9623393,84926.44
17,4600,1.2812401,0.9621575,84976.95
17,4650,0.93575346,0.9621515,85037.28
17,4700,1.1146111,0.9623535,85086.91
17,4750,1.1486299,0.9625196,85135.58
17,4800,0.9885768,0.96280795,85186.11
17,4850,1.1565733,0.96300405,85236.08
17,4900,0.98760223,0.96280456,85284.91
17,4950,0.89446694,0.96303976,85335.23
17,5000,0.80749977,0.96309686,85383.72
17,5050,1.1026332,0.96339774,85432.8
17,5100,0.9504684,0.9637345,85482.19
17,5150,0.9856521,0.963961,85531.88
17,5200,0.8797629,0.9640076,85582.06
17,5250,1.0274079,0.96412766,85632.01
17,5300,0.94980985,0.9641963,85681.26
17,5350,1.000467,0.96403927,85730.15
17,5400,1.070888,0.9641509,85779.88
17,5450,0.90215284,0.9640956,85830.6
17,5500,1.0959927,0.96441245,85882.27
17,5550,1.0287256,0.9649251,85932.41
18,0,0.8127121,0.8127121,86013.52
18,50,0.8881802,0.94933283,86063.43
18,100,0.9190819,0.9356027,86113.52
18,150,1.0850978,0.94461536,86163.74
18,200,0.9058466,0.9456789,86213.18
18,250,0.9737674,0.9506625,86263.75
18,300,0.97165996,0.9527095,86313.79
18,350,0.948586,0.9470078,86363.34
18,400,1.0178908,0.944238,86414.4
18,450,0.8973986,0.942672,86463.93
18,500,1.0183041,0.9425517,86513.32
18,550,1.0734289,0.9435755,86563.62
18,600,0.86960447,0.9441111,86613.09
18,650,0.91760504,0.9447989,86662.73
18,700,0.9505203,0.9451258,86713.03
18,750,1.0821693,0.9458565,86763.18
18,800,1.0509605,0.9452498,86811.89
18,850,1.1363945,0.9452399,86866.34
18,900,0.96555036,0.9455145,86915.81
18,950,0.87432337,0.9451437,86965.6
18,1000,1.0197072,0.9453096,87016.37
18,1050,1.0014946,0.9452229,87065.42
18,1100,0.8506067,0.9449679,87116.13
18,1150,0.9054823,0.9450802,87166.21
18,1200,0.80632085,0.94571084,87215.3
18,1250,0.859146,0.94534975,87265.9
18,1300,0.9721042,0.9438441,87315.36
18,1350,0.76141024,0.9430767,87366.61
18,1400,0.7824876,0.9425437,87416.67
18,1450,0.8080043,0.9419512,87466.07
18,1500,0.9371255,0.94168794,87516.1
18,1550,0.85577977,0.9416965,87566.22
18,1600,0.951863,0.9423119,87615.5
18,1650,0.9466567,0.9428155,87664.51
18,1700,0.84093136,0.94302434,87714.33
